49.16152, 8.5689
49.16257, 8.56953
49.16332, 8.56995
49.16358, 8.5701
49.16394, 8.57031
49.16459, 8.57066
49.16498, 8.57089
49.16635, 8.57164
49.16679, 8.57188
49.16745, 8.57224
49.16862, 8.57287
49.1691, 8.57315
49.16966, 8.57345
49.17014, 8.57371
49.17086, 8.5741
49.17153, 8.57448
49.17226, 8.57488
49.17287, 8.5752
49.17365, 8.57563
49.17455, 8.57612
49.1755, 8.57664
49.1759, 8.57686
49.17714, 8.57755
49.17923, 8.57873
49.17929, 8.57876
49.17937, 8.57881
49.17944, 8.57886
49.17945, 8.57886
49.17965, 8.57898
49.18032, 8.5794
49.18109, 8.57989
49.18278, 8.58099
49.18344, 8.58144
49.18488, 8.58243
49.18591, 8.58312
49.1865, 8.58352
49.18695, 8.58384
49.19455, 8.58901
49.19466, 8.58909
49.19478, 8.58917
49.19675, 8.59051
49.19758, 8.59107
49.19777, 8.59119
49.19959, 8.59244
49.20073, 8.59323
49.20121, 8.59356
49.20217, 8.59421
49.20308, 8.59482
49.20507, 8.5961
49.20563, 8.59646
49.20711, 8.59743
49.20782, 8.59789
49.20975, 8.59915
49.20996, 8.59927
49.21016, 8.59939
49.21085, 8.59985
49.21451, 8.6022
49.21527, 8.60264
49.21567, 8.60283
49.21628, 8.6031
49.21666, 8.60326
49.2173, 8.60347
49.21764, 8.60358
49.2182, 8.60374
49.21883, 8.60388
49.21927, 8.60395
49.21977, 8.60402
49.22009, 8.60405
49.22057, 8.60408
49.22156, 8.60409
49.22192, 8.60406
49.2222, 8.60404
49.2224, 8.60402
49.22334, 8.6039
49.22369, 8.60385
49.22454, 8.60374
49.22551, 8.60362
49.22628, 8.60352
49.22677, 8.60345
49.22755, 8.60334
49.22774, 8.60331
49.22935, 8.6031
49.23101, 8.60287
49.23195, 8.60274
49.23675, 8.60211
49.2399, 8.60169
49.2436, 8.60119
49.24597, 8.60087
49.24657, 8.60078
49.24782, 8.60062
49.24868, 8.6005
49.24948, 8.60043
49.25005, 8.60042
49.25052, 8.60042
49.25126, 8.60047
49.25197, 8.60057
49.25232, 8.60063
49.25306, 8.60079
49.25366, 8.60096
49.25478, 8.60138
49.25519, 8.60156
49.25582, 8.60185
49.25634, 8.60214
49.25663, 8.6023
49.25718, 8.60264
49.25787, 8.60313
49.2583, 8.60345
49.25864, 8.60372
49.25916, 8.60415
49.25957, 8.6045
49.26047, 8.60525
49.26077, 8.6055
49.26107, 8.60576
49.26523, 8.6092
49.26541, 8.60936
49.2656, 8.60951
49.26677, 8.61048
49.26701, 8.61067
49.26724, 8.61087
49.26782, 8.61133
49.26841, 8.61181
49.2696, 8.61278
49.27005, 8.61314
49.27054, 8.61354
49.27107, 8.61396
49.27148, 8.6143
49.27205, 8.61477
49.27222, 8.61492
49.27431, 8.61657
49.27505, 8.6171
49.27505, 8.6171
49.27519, 8.61728
49.27532, 8.61741
49.27643, 8.61822
49.2765, 8.61827
49.27696, 8.61864
49.27724, 8.61887
49.27757, 8.61913
49.2778, 8.61934
49.2781, 8.61962
49.27835, 8.61988
49.27851, 8.62008
49.27864, 8.62027
49.27871, 8.62039
49.27876, 8.62047
49.27882, 8.62059
49.27892, 8.6208
49.279, 8.621
49.2791, 8.62126
49.27917, 8.62157
49.27924, 8.62195
49.27927, 8.62218
49.27928, 8.62238
49.27929, 8.62269
49.27928, 8.62295
49.27926, 8.62327
49.2792, 8.62364
49.27914, 8.62396
49.27906, 8.62435
49.27896, 8.62476
49.27876, 8.62546
49.27866, 8.62583
49.27843, 8.62655
49.27842, 8.6266
49.27832, 8.62694
49.27831, 8.62698
49.2783, 8.62703
49.27829, 8.62729
49.2782, 8.62754
49.27818, 8.6276
49.27815, 8.62768
49.27803, 8.62802
49.27764, 8.62918
49.27753, 8.62952
49.27732, 8.63014
49.27705, 8.63098
49.2767, 8.6321
49.27643, 8.63298
49.27601, 8.63435
49.27556, 8.63595
49.27533, 8.63678
49.27502, 8.63793
49.27461, 8.63951
49.27421, 8.64115
49.27389, 8.64256
49.2738, 8.64299
49.27359, 8.64394
49.27345, 8.64465
49.27322, 8.64581
49.27304, 8.64675
49.27288, 8.64768
49.27277, 8.64838
49.27267, 8.64906
49.27252, 8.65004
49.27237, 8.65127
49.27229, 8.65195
49.27219, 8.65285
49.27218, 8.65295
49.27216, 8.65309
49.27215, 8.65323
49.27207, 8.65413
49.27201, 8.65483
49.27194, 8.65581
49.27188, 8.65678
49.27184, 8.6575
49.27179, 8.65824
49.27179, 8.65859
49.27177, 8.65892
49.27174, 8.66042
49.27174, 8.66163
49.27175, 8.66259
49.27176, 8.66333
49.27181, 8.66479
49.27183, 8.66511
49.27185, 8.66542
49.27187, 8.6657
49.27191, 8.66631
49.27193, 8.6667
49.27196, 8.66709
49.27202, 8.66789
49.2721, 8.66884
49.2722, 8.66983
49.27223, 8.67018
49.27228, 8.67067
49.27232, 8.67106
49.27236, 8.67136
49.27241, 8.67176
49.27249, 8.67233
49.27255, 8.67279
49.27266, 8.67356
49.27277, 8.67435
49.27288, 8.67508
49.27312, 8.67644
49.27337, 8.67783
49.27365, 8.67927
49.27381, 8.67998
49.27409, 8.68149
49.27422, 8.6821
49.27432, 8.68272
49.27443, 8.6833
49.27451, 8.68377
49.27456, 8.68407
49.27456, 8.68408
49.2746, 8.68432
49.2747, 8.68497
49.27482, 8.68578
49.27489, 8.68631
49.27492, 8.68645
49.27495, 8.68669
49.27505, 8.68754
49.27516, 8.68841
49.27526, 8.68936
49.27536, 8.69026
49.27545, 8.69114
49.27551, 8.69174
49.27558, 8.69247
49.27563, 8.69295
49.27568, 8.69346
49.27569, 8.69362
49.27572, 8.6939
49.27575, 8.69418
49.27585, 8.69513
49.27596, 8.69609
49.27604, 8.69678
49.27613, 8.69753
49.2763, 8.69867
49.27644, 8.69956
49.27649, 8.69987
49.27657, 8.70031
49.27665, 8.70077
49.27674, 8.70126
49.27689, 8.70194
49.277, 8.70244
49.27712, 8.70293
49.27728, 8.70358
49.2774, 8.70403
49.27745, 8.70424
49.27756, 8.70464
49.27771, 8.70517
49.27784, 8.70561
49.27801, 8.70614
49.27827, 8.70696
49.2787, 8.70825
49.27902, 8.70921
49.27923, 8.70984
49.27946, 8.71057
49.27961, 8.71106
49.27978, 8.71167
49.27991, 8.71216
49.27996, 8.71235
49.28008, 8.71284
49.28017, 8.71321
49.28027, 8.71372
49.28037, 8.71426
49.28045, 8.71474
49.28049, 8.71506
49.28053, 8.7154
49.28059, 8.71597
49.28062, 8.71622
49.28065, 8.71674
49.28069, 8.71732
49.28069, 8.71766
49.2807, 8.71783
49.2807, 8.718
49.2807, 8.71816
49.2807, 8.71833
49.2807, 8.7185
49.2807, 8.71866
49.28069, 8.71883
49.28069, 8.719
49.28068, 8.7192
49.28067, 8.71941
49.28066, 8.71962
49.28065, 8.71983
49.28064, 8.72004
49.28062, 8.72024
49.28061, 8.72045
49.28059, 8.72066
49.28058, 8.72078
49.28057, 8.7209
49.28055, 8.72103
49.28054, 8.72115
49.28052, 8.72127
49.28051, 8.72139
49.28049, 8.72151
49.28048, 8.72163
49.28045, 8.7218
49.28043, 8.72197
49.2804, 8.72213
49.28038, 8.7223
49.28035, 8.72247
49.28032, 8.72263
49.28029, 8.7228
49.28026, 8.72296
49.28008, 8.72381
49.28001, 8.72404
49.27995, 8.72428
49.27985, 8.72464
49.27973, 8.72509
49.27959, 8.72552
49.27951, 8.72575
49.27937, 8.72619
49.27905, 8.72701
49.27845, 8.72844
49.27837, 8.72865
49.27818, 8.72906
49.27804, 8.7294
49.27794, 8.72965
49.27783, 8.72992
49.27773, 8.73014
49.27767, 8.73031
49.27758, 8.73054
49.27746, 8.73087
49.27733, 8.73121
49.27702, 8.73213
49.27663, 8.73348
49.27632, 8.73471
49.27601, 8.73604
49.27587, 8.73672
49.27569, 8.73756
49.27544, 8.73891
49.27528, 8.73977
49.27517, 8.74048
49.27507, 8.74122
49.27498, 8.74195
49.27492, 8.7427
49.2749, 8.74294
49.27488, 8.7433
49.27486, 8.74422
49.27486, 8.74481
49.27487, 8.7452
49.27488, 8.74559
49.2749, 8.74608
49.27494, 8.7466
49.27497, 8.74696
49.27502, 8.74738
49.27509, 8.74794
49.27518, 8.74858
49.27525, 8.74907
49.27534, 8.74967
49.27543, 8.75027
49.27557, 8.75118
49.27564, 8.75172
49.27571, 8.75231
49.27576, 8.75282
49.27578, 8.75318
49.27581, 8.75368
49.27583, 8.75409
49.27584, 8.7544
49.27584, 8.75489
49.27584, 8.75559
49.27579, 8.75645
49.27572, 8.75736
49.27561, 8.75832
49.27558, 8.75856
49.27554, 8.7588
49.2754, 8.75955
49.27523, 8.76034
49.27502, 8.76122
49.2749, 8.76165
49.27474, 8.76216
49.27445, 8.76304
49.27376, 8.76491
49.27363, 8.76523
49.27352, 8.76549
49.27296, 8.76686
49.27279, 8.76729
49.27244, 8.76814
49.27226, 8.76857
49.27181, 8.7697
49.27158, 8.77027
49.27119, 8.77133
49.27112, 8.77152
49.27105, 8.77172
49.27066, 8.7728
49.27041, 8.77353
49.27019, 8.7742
49.27002, 8.77473
49.26986, 8.77524
49.26966, 8.7759
49.26953, 8.77633
49.26938, 8.77686
49.26924, 8.77734
49.26909, 8.77789
49.26882, 8.77895
49.26874, 8.77925
49.26854, 8.78006
49.2684, 8.78062
49.26821, 8.78147
49.26804, 8.78222
49.2679, 8.78287
49.26776, 8.78357
49.26755, 8.78465
49.26751, 8.78482
49.26748, 8.78499
49.26742, 8.78543
49.26729, 8.78616
49.26718, 8.78687
49.26706, 8.7876
49.26694, 8.78833
49.26685, 8.78895
49.2667, 8.78991
49.26655, 8.79085
49.26643, 8.79156
49.2663, 8.79227
49.26621, 8.79276
49.26611, 8.79323
49.26602, 8.79369
49.26595, 8.79399
49.26584, 8.79448
49.26575, 8.79488
49.26565, 8.79525
49.26555, 8.79562
49.26538, 8.79627
49.26517, 8.79699
49.26499, 8.79753
49.26474, 8.79827
49.26455, 8.7988
49.2644, 8.79921
49.26425, 8.7996
49.26392, 8.80043
49.26355, 8.8013
49.26318, 8.80217
49.26304, 8.8025
49.26284, 8.80296
49.26265, 8.80341
49.26222, 8.80445
49.26211, 8.80474
49.26174, 8.80571
49.26165, 8.80596
49.26155, 8.80622
49.26139, 8.8067
49.26116, 8.8074
49.26101, 8.80786
49.26089, 8.80829
49.26069, 8.80896
49.26051, 8.80963
49.26018, 8.811
49.2601, 8.81134
49.26001, 8.81169
49.25978, 8.81275
49.25967, 8.81334
49.25958, 8.81373
49.2594, 8.81463
49.25918, 8.81579
49.25908, 8.81632
49.25899, 8.81684
49.25883, 8.81778
49.25868, 8.81869
49.25849, 8.8199
49.25832, 8.82108
49.25825, 8.82161
49.25815, 8.82232
49.25806, 8.82304
49.25798, 8.82371
49.25792, 8.82425
49.25786, 8.82475
49.25772, 8.82592
49.25768, 8.82629
49.25764, 8.82666
49.25756, 8.82741
49.25749, 8.82812
49.25743, 8.82864
49.25735, 8.82932
49.25726, 8.83007
49.25719, 8.83057
49.25713, 8.83106
49.25703, 8.83174
49.25691, 8.83248
49.2568, 8.83316
49.25671, 8.83365
49.25661, 8.83418
49.25652, 8.83461
49.25642, 8.83503
49.25631, 8.83552
49.25624, 8.83582
49.25615, 8.83615
49.25602, 8.83663
49.25592, 8.837
49.25581, 8.83739
49.25569, 8.83776
49.25561, 8.83805
49.25549, 8.83842
49.25536, 8.83883
49.25519, 8.83933
49.25496, 8.83998
49.2548, 8.84043
49.25458, 8.84103
49.25424, 8.84195
49.25376, 8.84323
49.25329, 8.8445
49.25314, 8.84491
49.25164, 8.84895
49.25134, 8.84978
49.25118, 8.85019
49.25086, 8.85106
49.25053, 8.85193
49.25015, 8.85297
49.24983, 8.85381
49.24975, 8.85404
49.2496, 8.85444
49.24935, 8.85512
49.24911, 8.85575
49.24887, 8.8564
49.24876, 8.8567
49.24867, 8.85693
49.24847, 8.85746
49.24832, 8.85787
49.24816, 8.85829
49.2477, 8.85954
49.24738, 8.86042
49.24707, 8.86129
49.24663, 8.86257
49.24635, 8.86343
49.24622, 8.86388
49.24608, 8.86433
49.2459, 8.86496
49.24582, 8.86523
49.24574, 8.86549
49.24555, 8.86622
49.24546, 8.86659
49.24535, 8.86703
49.24523, 8.86752
49.24513, 8.86798
49.24499, 8.86862
49.24487, 8.86918
49.24475, 8.86978
49.24455, 8.87084
49.24438, 8.87189
49.24416, 8.87321
49.24399, 8.87438
49.24382, 8.87551
49.24371, 8.87626
49.24361, 8.87694
49.2435, 8.87763
49.2434, 8.87826
49.24329, 8.87893
49.24311, 8.88
49.24294, 8.88097
49.2428, 8.88164
49.24265, 8.88238
49.24249, 8.88312
49.24226, 8.88409
49.24203, 8.88497
49.24185, 8.88565
49.24162, 8.88646
49.24145, 8.88704
49.24126, 8.88766
49.24096, 8.88853
49.24096, 8.88855
49.24078, 8.88908
49.24069, 8.88931
49.24045, 8.88998
49.24011, 8.89088
49.23997, 8.89123
49.23969, 8.89189
49.23929, 8.89282
49.23893, 8.89362
49.23873, 8.89403
49.23873, 8.89404
49.23858, 8.89433
49.23853, 8.89446
49.23843, 8.89465
49.23831, 8.89487
49.238, 8.89548
49.23755, 8.8963
49.23701, 8.89723
49.23646, 8.89813
49.23601, 8.89883
49.23566, 8.89935
49.23533, 8.89983
49.23506, 8.9002
49.2346, 8.90081
49.23393, 8.90167
49.23313, 8.90261
49.23301, 8.90275
49.233, 8.90276
49.2329, 8.90288
49.2325, 8.90332
49.23202, 8.90385
49.23157, 8.90434
49.23145, 8.90446
49.23134, 8.90459
49.23104, 8.90492
49.23064, 8.90538
49.23018, 8.90596
49.22982, 8.90647
49.22948, 8.907
49.22917, 8.90753
49.22898, 8.90789
49.22877, 8.90833
49.22867, 8.90856
49.22843, 8.90908
49.22827, 8.9095
49.22796, 8.91039
49.22779, 8.91097
49.22767, 8.91142
49.22752, 8.91203
49.22737, 8.91281
49.22724, 8.91365
49.22718, 8.91419
49.22714, 8.91455
49.22713, 8.91466
49.2271, 8.91512
49.22708, 8.91537
49.22707, 8.91567
49.22706, 8.91594
49.22706, 8.91629
49.22705, 8.9169
49.22705, 8.91703
49.22706, 8.91769
49.22706, 8.9178
49.22706, 8.91824
49.22706, 8.91928
49.22706, 8.91934
49.22706, 8.91942
49.22706, 8.91948
49.22706, 8.91957
49.22706, 8.91967
49.22705, 8.9205
49.22703, 8.92116
49.22701, 8.92172
49.22699, 8.92223
49.22697, 8.9226
49.22694, 8.92285
49.2269, 8.92345
49.22685, 8.9239
49.22675, 8.92466
49.22671, 8.92493
49.22666, 8.92518
49.22661, 8.92549
49.22653, 8.92593
49.22636, 8.92685
49.22624, 8.92745
49.22615, 8.92799
49.22611, 8.92822
49.22604, 8.92867
49.22598, 8.92913
49.22593, 8.92966
49.22589, 8.93019
49.22587, 8.93066
49.22587, 8.93093
49.22587, 8.9315
49.22588, 8.93171
49.22588, 8.93195
49.2259, 8.93215
49.22593, 8.93253
49.22596, 8.93287
49.22598, 8.93303
49.226, 8.93324
49.22606, 8.9336
49.22609, 8.93383
49.22614, 8.93411
49.22621, 8.93451
49.22632, 8.93508
49.22639, 8.93546
49.2265, 8.93604
49.22657, 8.93653
49.22661, 8.93684
49.22664, 8.93713
49.22668, 8.93765
49.22671, 8.93805
49.22672, 8.93838
49.22672, 8.93888
49.22671, 8.93926
49.22669, 8.93978
49.22666, 8.94018
49.22665, 8.94026
49.22664, 8.94036
49.22662, 8.94056
49.2266, 8.94073
49.22655, 8.94111
49.22647, 8.94164
49.22636, 8.9422
49.22626, 8.94269
49.22613, 8.94322
49.22593, 8.94395
49.22569, 8.94481
49.22542, 8.94568
49.22514, 8.94662
49.22469, 8.94814
49.22455, 8.94867
49.22443, 8.9491
49.22432, 8.94953
49.22413, 8.95025
49.22403, 8.95064
49.22389, 8.95122
49.22372, 8.95198
49.2236, 8.9526
49.22346, 8.95327
49.22338, 8.95371
49.22324, 8.95445
49.22316, 8.95494
49.22307, 8.95551
49.22298, 8.95609
49.22287, 8.95691
49.22282, 8.95724
49.22279, 8.95755
49.22273, 8.95808
49.22264, 8.9589
49.22259, 8.95944
49.22252, 8.96027
49.22249, 8.96074
49.22245, 8.96128
49.22242, 8.96184
49.22237, 8.9629
49.22235, 8.96318
49.22235, 8.9633
49.22234, 8.96357
49.22225, 8.96692
49.22215, 8.96955
49.22214, 8.96971
49.2221, 8.97062
49.22205, 8.97139
49.22201, 8.97211
49.22195, 8.97284
49.22188, 8.97375
49.22183, 8.97425
49.22178, 8.9748
49.22172, 8.9753
49.22167, 8.97578
49.22161, 8.97628
49.22152, 8.97702
49.22144, 8.97757
49.22138, 8.97798
49.22127, 8.97874
49.22124, 8.97896
49.22124, 8.97898
49.22118, 8.97935
49.2208, 8.98166
49.22061, 8.98273
49.22042, 8.98385
49.22028, 8.98467
49.22014, 8.98544
49.21993, 8.98665
49.21974, 8.98773
49.21958, 8.9887
49.21944, 8.98947
49.21932, 8.99015
49.21918, 8.99095
49.21914, 8.99119
49.2191, 8.99142
49.21906, 8.99172
49.21886, 8.99284
49.21865, 8.99405
49.21844, 8.99522
49.21823, 8.9964
49.21779, 8.99896
49.21758, 9.00019
49.21706, 9.00316
49.21702, 9.00338
49.21702, 9.00339
49.21697, 9.00365
49.21676, 9.00484
49.21654, 9.00612
49.21634, 9.00728
49.21614, 9.00842
49.21601, 9.00918
49.21585, 9.01012
49.2157, 9.01103
49.21561, 9.01151
49.21542, 9.01268
49.21524, 9.01381
49.21508, 9.01481
49.21487, 9.01625
49.21484, 9.01645
49.21481, 9.01666
49.21451, 9.01895
49.21434, 9.02029
49.21416, 9.022
49.21405, 9.02301
49.21393, 9.02425
49.21379, 9.02592
49.21365, 9.02785
49.21362, 9.0283
49.21359, 9.02873
49.21353, 9.03016
49.21349, 9.03105
49.21346, 9.03238
49.21345, 9.03372
49.21346, 9.03475
49.21347, 9.03546
49.21349, 9.03628
49.21352, 9.03714
49.21356, 9.03787
49.21362, 9.03885
49.21368, 9.03976
49.21378, 9.04103
49.21384, 9.04175
49.21393, 9.04262
49.21411, 9.04421
49.2143, 9.04569
49.21432, 9.0458
49.21433, 9.04591
49.21472, 9.04899
49.21484, 9.05
49.21488, 9.05043
49.21492, 9.05085
49.21496, 9.05125
49.21499, 9.05161
49.21502, 9.0521
49.21505, 9.0526
49.21509, 9.05364
49.21511, 9.05419
49.21511, 9.05451
49.21512, 9.05514
49.21511, 9.05589
49.2151, 9.05633
49.21509, 9.05656
49.21508, 9.05679
49.21503, 9.05779
49.21496, 9.05881
49.21486, 9.05987
49.21469, 9.06128
49.21456, 9.06214
49.21448, 9.06266
49.21429, 9.06367
49.21415, 9.06432
49.21402, 9.06493
49.2138, 9.06586
49.21369, 9.06629
49.21343, 9.06721
49.21341, 9.06729
49.21339, 9.06738
49.21321, 9.06796
49.21303, 9.0685
49.21285, 9.06904
49.21262, 9.06969
49.21234, 9.07045
49.21215, 9.07092
49.21205, 9.07115
49.21178, 9.07181
49.21146, 9.0725
49.21091, 9.0736
49.21062, 9.07413
49.2105, 9.07435
49.21037, 9.07457
49.21015, 9.07497
49.20985, 9.07549
49.20913, 9.07664
49.20858, 9.07747
49.20808, 9.07816
49.20748, 9.07897
49.2057, 9.08131
49.20499, 9.08224
49.20469, 9.08263
49.20454, 9.08283
49.20439, 9.08303
49.20403, 9.08352
49.2036, 9.08411
49.20317, 9.08472
49.20273, 9.08537
49.20237, 9.08594
49.20205, 9.08645
